protocol,subject_a,subject_b,hemi,region,dice
loo,MMRR-21-21,,lh,precentral,0.885281
loo,MMRR-21-21,,lh,precuneus,0.893993
loo,MMRR-21-21,,lh,rostralanteriorcingulate,0.732293
loo,MMRR-21-21,,lh,rostralmiddlefrontal,0.868687
loo,MMRR-21-21,,lh,superiorfrontal,0.849171
loo,MMRR-21-21,,lh,superiorparietal,0.866316
loo,MMRR-21-21,,lh,superiortemporal,0.890296
loo,MMRR-21-21,,lh,supramarginal,0.896779
loo,MMRR-21-21,,lh,transversetemporal,0.904632
loo,MMRR-21-21,,lh,insula,0.792128
loo,MMRR-21-8,,lh,caudalanteriorcingulate,0.705882
loo,MMRR-21-8,,lh,caudalmiddlefrontal,0.729179
loo,MMRR-21-8,,lh,cuneus,0.784841
loo,MMRR-21-8,,lh,entorhinal,0.652291
loo,MMRR-21-8,,lh,fusiform,0.827830
loo,MMRR-21-8,,lh,inferiorparietal,0.884027
loo,MMRR-21-8,,lh,inferiortemporal,0.841707
loo,MMRR-21-8,,lh,isthmuscingulate,0.789366
loo,MMRR-21-8,,lh,lateraloccipital,0.778407
loo,MMRR-21-8,,lh,lateralorbitofrontal,0.875445
loo,MMRR-21-8,,lh,lingual,0.887024
loo,MMRR-21-8,,lh,medialorbitofrontal,0.803689
loo,MMRR-21-8,,lh,middletemporal,0.822213
loo,MMRR-21-8,,lh,parahippocampal,0.765823
loo,MMRR-21-8,,lh,paracentral,0.846460
loo,MMRR-21-8,,lh,parsopercularis,0.770199
loo,MMRR-21-8,,lh,parsorbitalis,0.538341
loo,MMRR-21-8,,lh,parstriangularis,0.574863
loo,MMRR-21-8,,lh,pericalcarine,0.877797
loo,MMRR-21-8,,lh,postcentral,0.845356
loo,MMRR-21-8,,lh,posteriorcingulate,0.801233
loo,MMRR-21-8,,lh,precentral,0.909531
loo,MMRR-21-8,,lh,precuneus,0.864529
loo,MMRR-21-8,,lh,rostralanteriorcingulate,0.754762
loo,MMRR-21-8,,lh,rostralmiddlefrontal,0.888889
loo,MMRR-21-8,,lh,superiorfrontal,0.881846
loo,MMRR-21-8,,lh,superiorparietal,0.847352
loo,MMRR-21-8,,lh,superiortemporal,0.877433
loo,MMRR-21-8,,lh,supramarginal,0.860372
loo,MMRR-21-8,,lh,transversetemporal,0.869565
loo,MMRR-21-8,,lh,insula,0.774233
loo,MMRR-3T7T-2-1,,lh,caudalanteriorcingulate,0.724062
loo,MMRR-3T7T-2-1,,lh,caudalmiddlefrontal,0.863870
loo,MMRR-3T7T-2-1,,lh,cuneus,0.836100
loo,MMRR-3T7T-2-1,,lh,entorhinal,0.601124
loo,MMRR-3T7T-2-1,,lh,fusiform,0.748656
loo,MMRR-3T7T-2-1,,lh,inferiorparietal,0.839047
loo,MMRR-3T7T-2-1,,lh,inferiortemporal,0.800441
loo,MMRR-3T7T-2-1,,lh,isthmuscingulate,0.883019
loo,MMRR-3T7T-2-1,,lh,lateraloccipital,0.825625
loo,MMRR-3T7T-2-1,,lh,lateralorbitofrontal,0.879006
loo,MMRR-3T7T-2-1,,lh,lingual,0.880052
loo,MMRR-3T7T-2-1,,lh,medialorbitofrontal,0.764706
loo,MMRR-3T7T-2-1,,lh,middletemporal,0.825503
loo,MMRR-3T7T-2-1,,lh,parahippocampal,0.759825
loo,MMRR-3T7T-2-1,,lh,paracentral,0.914411
loo,MMRR-3T7T-2-1,,lh,parsopercularis,0.805344
loo,MMRR-3T7T-2-1,,lh,parsorbitalis,0.758315
loo,MMRR-3T7T-2-1,,lh,parstriangularis,0.805195
loo,MMRR-3T7T-2-1,,lh,pericalcarine,0.877551
loo,MMRR-3T7T-2-1,,lh,postcentral,0.882573
loo,MMRR-3T7T-2-1,,lh,posteriorcingulate,0.883838
loo,MMRR-3T7T-2-1,,lh,precentral,0.919151
loo,MMRR-3T7T-2-1,,lh,precuneus,0.929923
loo,MMRR-3T7T-2-1,,lh,rostralanteriorcingulate,0.776744
loo,MMRR-3T7T-2-1,,lh,rostralmiddlefrontal,0.914307
loo,MMRR-3T7T-2-1,,lh,superiorfrontal,0.883556
loo,MMRR-3T7T-2-1,,lh,superiorparietal,0.868876
loo,MMRR-3T7T-2-1,,lh,superiortemporal,0.896873
loo,MMRR-3T7T-2-1,,lh,supramarginal,0.802232
loo,MMRR-3T7T-2-1,,lh,transversetemporal,0.801956
loo,MMRR-3T7T-2-1,,lh,insula,0.877405
loo,MMRR-3T7T-2-2,,lh,caudalanteriorcingulate,0.588083
loo,MMRR-3T7T-2-2,,lh,caudalmiddlefrontal,0.805665
loo,MMRR-3T7T-2-2,,lh,cuneus,0.870662
loo,MMRR-3T7T-2-2,,lh,entorhinal,0.635468
loo,MMRR-3T7T-2-2,,lh,fusiform,0.729450
loo,MMRR-3T7T-2-2,,lh,inferiorparietal,0.616352
loo,MMRR-3T7T-2-2,,lh,inferiortemporal,0.572584
loo,MMRR-3T7T-2-2,,lh,isthmuscingulate,0.885005
loo,MMRR-3T7T-2-2,,lh,lateraloccipital,0.752870
loo,MMRR-3T7T-2-2,,lh,lateralorbitofrontal,0.859740
loo,MMRR-3T7T-2-2,,lh,lingual,0.870006
loo,MMRR-3T7T-2-2,,lh,medialorbitofrontal,0.702771
loo,MMRR-3T7T-2-2,,lh,middletemporal,0.433770
loo,MMRR-3T7T-2-2,,lh,parahippocampal,0.858711
loo,MMRR-3T7T-2-2,,lh,paracentral,0.825641
loo,MMRR-3T7T-2-2,,lh,parsopercularis,0.739176
loo,MMRR-3T7T-2-2,,lh,parsorbitalis,0.536364
