protocol,subject_a,subject_b,hemi,region,dice
loo,MMRR-21-8,,lh,rostralmiddlefrontal,0.659703
loo,MMRR-21-8,,lh,superiorfrontal,0.756607
loo,MMRR-21-8,,lh,superiorparietal,0.568161
loo,MMRR-21-8,,lh,superiortemporal,0.788472
loo,MMRR-21-8,,lh,supramarginal,0.687914
loo,MMRR-21-8,,lh,transversetemporal,0.766706
loo,MMRR-21-8,,lh,insula,0.860820
loo,MMRR-3T7T-2-1,,lh,caudalanteriorcingulate,0.769687
loo,MMRR-3T7T-2-1,,lh,caudalmiddlefrontal,0.727135
loo,MMRR-3T7T-2-1,,lh,cuneus,0.639962
loo,MMRR-3T7T-2-1,,lh,entorhinal,0.727106
loo,MMRR-3T7T-2-1,,lh,fusiform,0.681297
loo,MMRR-3T7T-2-1,,lh,inferiorparietal,0.668753
loo,MMRR-3T7T-2-1,,lh,inferiortemporal,0.610598
loo,MMRR-3T7T-2-1,,lh,isthmuscingulate,0.778523
loo,MMRR-3T7T-2-1,,lh,lateraloccipital,0.706174
loo,MMRR-3T7T-2-1,,lh,lateralorbitofrontal,0.793957
loo,MMRR-3T7T-2-1,,lh,lingual,0.781150
loo,MMRR-3T7T-2-1,,lh,medialorbitofrontal,0.801092
loo,MMRR-3T7T-2-1,,lh,middletemporal,0.701622
loo,MMRR-3T7T-2-1,,lh,parahippocampal,0.839299
loo,MMRR-3T7T-2-1,,lh,paracentral,0.818754
loo,MMRR-3T7T-2-1,,lh,parsopercularis,0.708194
loo,MMRR-3T7T-2-1,,lh,parsorbitalis,0.677794
loo,MMRR-3T7T-2-1,,lh,parstriangularis,0.661507
loo,MMRR-3T7T-2-1,,lh,pericalcarine,0.661290
loo,MMRR-3T7T-2-1,,lh,postcentral,0.695273
loo,MMRR-3T7T-2-1,,lh,posteriorcingulate,0.735702
loo,MMRR-3T7T-2-1,,lh,precentral,0.813056
loo,MMRR-3T7T-2-1,,lh,precuneus,0.761995
loo,MMRR-3T7T-2-1,,lh,rostralanteriorcingulate,0.761859
loo,MMRR-3T7T-2-1,,lh,rostralmiddlefrontal,0.666067
loo,MMRR-3T7T-2-1,,lh,superiorfrontal,0.768430
loo,MMRR-3T7T-2-1,,lh,superiorparietal,0.631115
loo,MMRR-3T7T-2-1,,lh,superiortemporal,0.738409
loo,MMRR-3T7T-2-1,,lh,supramarginal,0.668364
loo,MMRR-3T7T-2-1,,lh,transversetemporal,0.746348
loo,MMRR-3T7T-2-1,,lh,insula,0.854062
loo,MMRR-3T7T-2-2,,lh,caudalanteriorcingulate,0.584721
loo,MMRR-3T7T-2-2,,lh,caudalmiddlefrontal,0.503311
loo,MMRR-3T7T-2-2,,lh,cuneus,0.660621
loo,MMRR-3T7T-2-2,,lh,entorhinal,0.718375
loo,MMRR-3T7T-2-2,,lh,fusiform,0.687005
loo,MMRR-3T7T-2-2,,lh,inferiorparietal,0.588946
loo,MMRR-3T7T-2-2,,lh,inferiortemporal,0.620903
loo,MMRR-3T7T-2-2,,lh,isthmuscingulate,0.742092
loo,MMRR-3T7T-2-2,,lh,lateraloccipital,0.652753
loo,MMRR-3T7T-2-2,,lh,lateralorbitofrontal,0.771759
loo,MMRR-3T7T-2-2,,lh,lingual,0.757243
loo,MMRR-3T7T-2-2,,lh,medialorbitofrontal,0.779412
loo,MMRR-3T7T-2-2,,lh,middletemporal,0.627074
loo,MMRR-3T7T-2-2,,lh,parahippocampal,0.780822
loo,MMRR-3T7T-2-2,,lh,paracentral,0.730442
loo,MMRR-3T7T-2-2,,lh,parsopercularis,0.505779
loo,MMRR-3T7T-2-2,,lh,parsorbitalis,0.563463
loo,MMRR-3T7T-2-2,,lh,parstriangularis,0.587595
loo,MMRR-3T7T-2-2,,lh,pericalcarine,0.690909
loo,MMRR-3T7T-2-2,,lh,postcentral,0.616501
loo,MMRR-3T7T-2-2,,lh,posteriorcingulate,0.715026
loo,MMRR-3T7T-2-2,,lh,precentral,0.677502
loo,MMRR-3T7T-2-2,,lh,precuneus,0.731487
