protocol,subject_a,subject_b,hemi,region,dice
atlas,MMRR-21-17,,lh,parahippocampal,0.886287
atlas,MMRR-21-17,,lh,paracentral,0.886508
atlas,MMRR-21-17,,lh,parsopercularis,0.906517
atlas,MMRR-21-17,,lh,parsorbitalis,0.751665
atlas,MMRR-21-17,,lh,parstriangularis,0.820852
atlas,MMRR-21-17,,lh,pericalcarine,0.836395
atlas,MMRR-21-17,,lh,postcentral,0.914036
atlas,MMRR-21-17,,lh,posteriorcingulate,0.905300
atlas,MMRR-21-17,,lh,precentral,0.935400
atlas,MMRR-21-17,,lh,precuneus,0.902753
atlas,MMRR-21-17,,lh,rostralanteriorcingulate,0.855452
atlas,MMRR-21-17,,lh,rostralmiddlefrontal,0.870885
atlas,MMRR-21-17,,lh,superiorfrontal,0.902742
atlas,MMRR-21-17,,lh,superiorparietal,0.857935
atlas,MMRR-21-17,,lh,superiortemporal,0.893482
atlas,MMRR-21-17,,lh,supramarginal,0.839221
atlas,MMRR-21-17,,lh,transversetemporal,0.844055
atlas,MMRR-21-17,,lh,insula,0.917852
loo,MMRR-21-17,,lh,caudalanteriorcingulate,0.898233
loo,MMRR-21-17,,lh,caudalmiddlefrontal,0.941990
loo,MMRR-21-17,,lh,cuneus,0.820011
loo,MMRR-21-17,,lh,entorhinal,0.775576
loo,MMRR-21-17,,lh,fusiform,0.809295
loo,MMRR-21-17,,lh,inferiorparietal,0.790253
loo,MMRR-21-17,,lh,inferiortemporal,0.848153
loo,MMRR-21-17,,lh,isthmuscingulate,0.881088
loo,MMRR-21-17,,lh,lateraloccipital,0.791005
loo,MMRR-21-17,,lh,lateralorbitofrontal,0.876394
loo,MMRR-21-17,,lh,lingual,0.851736
loo,MMRR-21-17,,lh,medialorbitofrontal,0.827535
loo,MMRR-21-17,,lh,middletemporal,0.818113
loo,MMRR-21-17,,lh,parahippocampal,0.873642
loo,MMRR-21-17,,lh,paracentral,0.877888
loo,MMRR-21-17,,lh,parsopercularis,0.893219
loo,MMRR-21-17,,lh,parsorbitalis,0.737140
loo,MMRR-21-17,,lh,parstriangularis,0.809329
loo,MMRR-21-17,,lh,pericalcarine,0.829016
loo,MMRR-21-17,,lh,postcentral,0.909213
loo,MMRR-21-17,,lh,posteriorcingulate,0.898208
loo,MMRR-21-17,,lh,precentral,0.930445
loo,MMRR-21-17,,lh,precuneus,0.893174
loo,MMRR-21-17,,lh,rostralanteriorcingulate,0.832963
loo,MMRR-21-17,,lh,rostralmiddlefrontal,0.859359
loo,MMRR-21-17,,lh,superiorfrontal,0.889518
loo,MMRR-21-17,,lh,superiorparietal,0.852194
loo,MMRR-21-17,,lh,superiortemporal,0.883669
loo,MMRR-21-17,,lh,supramarginal,0.829675
loo,MMRR-21-17,,lh,transversetemporal,0.832681
loo,MMRR-21-17,,lh,insula,0.908680
atlas,MMRR-21-21,,lh,caudalanteriorcingulate,0.868968
atlas,MMRR-21-21,,lh,caudalmiddlefrontal,0.806091
atlas,MMRR-21-21,,lh,cuneus,0.817339
atlas,MMRR-21-21,,lh,entorhinal,0.774803
atlas,MMRR-21-21,,lh,fusiform,0.741836
atlas,MMRR-21-21,,lh,inferiorparietal,0.889901
atlas,MMRR-21-21,,lh,inferiortemporal,0.845541
atlas,MMRR-21-21,,lh,isthmuscingulate,0.844018
atlas,MMRR-21-21,,lh,lateraloccipital,0.815603
atlas,MMRR-21-21,,lh,lateralorbitofrontal,0.882415
atlas,MMRR-21-21,,lh,lingual,0.800339
atlas,MMRR-21-21,,lh,medialorbitofrontal,0.785696
atlas,MMRR-21-21,,lh,middletemporal,0.823880
