protocol,subject_a,subject_b,hemi,region,dice
loo,MMRR-21-15,,lh,lateralorbitofrontal,0.740516
loo,MMRR-21-15,,lh,lingual,0.872508
loo,MMRR-21-15,,lh,medialorbitofrontal,0.801929
loo,MMRR-21-15,,lh,middletemporal,0.779520
loo,MMRR-21-15,,lh,parahippocampal,0.486985
loo,MMRR-21-15,,lh,paracentral,0.852703
loo,MMRR-21-15,,lh,parsopercularis,0.707847
loo,MMRR-21-15,,lh,parsorbitalis,0.480816
loo,MMRR-21-15,,lh,parstriangularis,0.609487
loo,MMRR-21-15,,lh,pericalcarine,0.798736
loo,MMRR-21-15,,lh,postcentral,0.884693
loo,MMRR-21-15,,lh,posteriorcingulate,0.815882
loo,MMRR-21-15,,lh,precentral,0.788479
loo,MMRR-21-15,,lh,precuneus,0.867006
loo,MMRR-21-15,,lh,rostralanteriorcingulate,0.674603
loo,MMRR-21-15,,lh,rostralmiddlefrontal,0.840043
loo,MMRR-21-15,,lh,superiorfrontal,0.839880
loo,MMRR-21-15,,lh,superiorparietal,0.909302
loo,MMRR-21-15,,lh,superiortemporal,0.834225
loo,MMRR-21-15,,lh,supramarginal,0.826432
loo,MMRR-21-15,,lh,transversetemporal,0.791547
loo,MMRR-21-15,,lh,insula,0.621457
atlas,MMRR-21-17,,lh,caudalanteriorcingulate,0.790757
atlas,MMRR-21-17,,lh,caudalmiddlefrontal,0.912322
atlas,MMRR-21-17,,lh,cuneus,0.849309
atlas,MMRR-21-17,,lh,entorhinal,0.393728
atlas,MMRR-21-17,,lh,fusiform,0.756138
atlas,MMRR-21-17,,lh,inferiorparietal,0.770323
atlas,MMRR-21-17,,lh,inferiortemporal,0.666934
atlas,MMRR-21-17,,lh,isthmuscingulate,0.615673
atlas,MMRR-21-17,,lh,lateraloccipital,0.783116
atlas,MMRR-21-17,,lh,lateralorbitofrontal,0.809007
atlas,MMRR-21-17,,lh,lingual,0.832586
atlas,MMRR-21-17,,lh,medialorbitofrontal,0.767258
atlas,MMRR-21-17,,lh,middletemporal,0.715681
atlas,MMRR-21-17,,lh,parahippocampal,0.728650
atlas,MMRR-21-17,,lh,paracentral,0.820242
atlas,MMRR-21-17,,lh,parsopercularis,0.868057
atlas,MMRR-21-17,,lh,parsorbitalis,0.697470
atlas,MMRR-21-17,,lh,parstriangularis,0.811830
atlas,MMRR-21-17,,lh,pericalcarine,0.754204
atlas,MMRR-21-17,,lh,postcentral,0.879023
atlas,MMRR-21-17,,lh,posteriorcingulate,0.790385
atlas,MMRR-21-17,,lh,precentral,0.922308
atlas,MMRR-21-17,,lh,precuneus,0.847259
atlas,MMRR-21-17,,lh,rostralanteriorcingulate,0.715504
atlas,MMRR-21-17,,lh,rostralmiddlefrontal,0.905150
atlas,MMRR-21-17,,lh,superiorfrontal,0.863351
atlas,MMRR-21-17,,lh,superiorparietal,0.881791
atlas,MMRR-21-17,,lh,superiortemporal,0.788494
atlas,MMRR-21-17,,lh,supramarginal,0.742431
atlas,MMRR-21-17,,lh,transversetemporal,0.854701
atlas,MMRR-21-17,,lh,insula,0.795927
loo,MMRR-21-17,,lh,caudalanteriorcingulate,0.768995
loo,MMRR-21-17,,lh,caudalmiddlefrontal,0.901834
loo,MMRR-21-17,,lh,cuneus,0.833474
loo,MMRR-21-17,,lh,entorhinal,0.383944
loo,MMRR-21-17,,lh,fusiform,0.744257
loo,MMRR-21-17,,lh,inferiorparietal,0.759408
loo,MMRR-21-17,,lh,inferiortemporal,0.654201
loo,MMRR-21-17,,lh,isthmuscingulate,0.606642
loo,MMRR-21-17,,lh,lateraloccipital,0.772469
loo,MMRR-21-17,,lh,lateralorbitofrontal,0.793830
loo,MMRR-21-17,,lh,lingual,0.825435
loo,MMRR-21-17,,lh,medialorbitofrontal,0.756951
loo,MMRR-21-17,,lh,middletemporal,0.707900
loo,MMRR-21-17,,lh,parahippocampal,0.720439
loo,MMRR-21-17,,lh,paracentral,0.805749
loo,MMRR-21-17,,lh,parsopercularis,0.845840
loo,MMRR-21-17,,lh,parsorbitalis,0.671367
loo,MMRR-21-17,,lh,parstriangularis,0.792948
loo,MMRR-21-17,,lh,pericalcarine,0.739765
loo,MMRR-21-17,,lh,postcentral,0.865900
loo,MMRR-21-17,,lh,posteriorcingulate,0.773087
loo,MMRR-21-17,,lh,precentral,0.914225
loo,MMRR-21-17,,lh,precuneus,0.837013
loo,MMRR-21-17,,lh,rostralanteriorcingulate,0.705122
loo,MMRR-21-17,,lh,rostralmiddlefrontal,0.893953
loo,MMRR-21-17,,lh,superiorfrontal,0.851385
loo,MMRR-21-17,,lh,superiorparietal,0.866819
loo,MMRR-21-17,,lh,superiortemporal,0.779449
loo,MMRR-21-17,,lh,supramarginal,0.731847
loo,MMRR-21-17,,lh,transversetemporal,0.833253
loo,MMRR-21-17,,lh,insula,0.780965
atlas,MMRR-21-21,,lh,caudalanteriorcingulate,0.780128
atlas,MMRR-21-21,,lh,caudalmiddlefrontal,0.808885
atlas,MMRR-21-21,,lh,cuneus,0.840404
atlas,MMRR-21-21,,lh,entorhinal,0.640801
atlas,MMRR-21-21,,lh,fusiform,0.719161
atlas,MMRR-21-21,,lh,inferiorparietal,0.842179
atlas,MMRR-21-21,,lh,inferiortemporal,0.759623
atlas,MMRR-21-21,,lh,isthmuscingulate,0.815930
