protocol,subject_a,subject_b,hemi,region,dice
loo,MMRR-21-21,,lh,supramarginal,0.896312
loo,MMRR-21-21,,lh,transversetemporal,0.884732
loo,MMRR-21-21,,lh,insula,0.824247
loo,MMRR-21-8,,lh,caudalanteriorcingulate,0.698125
loo,MMRR-21-8,,lh,caudalmiddlefrontal,0.694543
loo,MMRR-21-8,,lh,cuneus,0.766495
loo,MMRR-21-8,,lh,entorhinal,0.688749
loo,MMRR-21-8,,lh,fusiform,0.826311
loo,MMRR-21-8,,lh,inferiorparietal,0.878846
loo,MMRR-21-8,,lh,inferiortemporal,0.845991
loo,MMRR-21-8,,lh,isthmuscingulate,0.751731
loo,MMRR-21-8,,lh,lateraloccipital,0.797076
loo,MMRR-21-8,,lh,lateralorbitofrontal,0.857713
loo,MMRR-21-8,,lh,lingual,0.891554
loo,MMRR-21-8,,lh,medialorbitofrontal,0.851351
loo,MMRR-21-8,,lh,middletemporal,0.829298
loo,MMRR-21-8,,lh,parahippocampal,0.786402
loo,MMRR-21-8,,lh,paracentral,0.857995
loo,MMRR-21-8,,lh,parsopercularis,0.763408
loo,MMRR-21-8,,lh,parsorbitalis,0.538656
loo,MMRR-21-8,,lh,parstriangularis,0.533054
loo,MMRR-21-8,,lh,pericalcarine,0.885809
loo,MMRR-21-8,,lh,postcentral,0.843178
loo,MMRR-21-8,,lh,posteriorcingulate,0.807012
loo,MMRR-21-8,,lh,precentral,0.907731
loo,MMRR-21-8,,lh,precuneus,0.860439
loo,MMRR-21-8,,lh,rostralanteriorcingulate,0.734154
loo,MMRR-21-8,,lh,rostralmiddlefrontal,0.890480
loo,MMRR-21-8,,lh,superiorfrontal,0.879984
loo,MMRR-21-8,,lh,superiorparietal,0.848485
loo,MMRR-21-8,,lh,superiortemporal,0.878931
loo,MMRR-21-8,,lh,supramarginal,0.857514
loo,MMRR-21-8,,lh,transversetemporal,0.852941
loo,MMRR-21-8,,lh,insula,0.814515
loo,MMRR-3T7T-2-1,,lh,caudalanteriorcingulate,0.728103
loo,MMRR-3T7T-2-1,,lh,caudalmiddlefrontal,0.865255
loo,MMRR-3T7T-2-1,,lh,cuneus,0.817732
loo,MMRR-3T7T-2-1,,lh,entorhinal,0.643364
loo,MMRR-3T7T-2-1,,lh,fusiform,0.751914
loo,MMRR-3T7T-2-1,,lh,inferiorparietal,0.831918
loo,MMRR-3T7T-2-1,,lh,inferiortemporal,0.809677
loo,MMRR-3T7T-2-1,,lh,isthmuscingulate,0.898633
loo,MMRR-3T7T-2-1,,lh,lateraloccipital,0.827561
loo,MMRR-3T7T-2-1,,lh,lateralorbitofrontal,0.882489
loo,MMRR-3T7T-2-1,,lh,lingual,0.887052
loo,MMRR-3T7T-2-1,,lh,medialorbitofrontal,0.782552
loo,MMRR-3T7T-2-1,,lh,middletemporal,0.823992
loo,MMRR-3T7T-2-1,,lh,parahippocampal,0.757424
loo,MMRR-3T7T-2-1,,lh,paracentral,0.900606
loo,MMRR-3T7T-2-1,,lh,parsopercularis,0.802989
loo,MMRR-3T7T-2-1,,lh,parsorbitalis,0.764868
loo,MMRR-3T7T-2-1,,lh,parstriangularis,0.776043
loo,MMRR-3T7T-2-1,,lh,pericalcarine,0.870820
loo,MMRR-3T7T-2-1,,lh,postcentral,0.882344
loo,MMRR-3T7T-2-1,,lh,posteriorcingulate,0.883820
loo,MMRR-3T7T-2-1,,lh,precentral,0.917511
loo,MMRR-3T7T-2-1,,lh,precuneus,0.923927
loo,MMRR-3T7T-2-1,,lh,rostralanteriorcingulate,0.734113
loo,MMRR-3T7T-2-1,,lh,rostralmiddlefrontal,0.912570
loo,MMRR-3T7T-2-1,,lh,superiorfrontal,0.878939
loo,MMRR-3T7T-2-1,,lh,superiorparietal,0.864268
loo,MMRR-3T7T-2-1,,lh,superiortemporal,0.896720
loo,MMRR-3T7T-2-1,,lh,supramarginal,0.806920
loo,MMRR-3T7T-2-1,,lh,transversetemporal,0.808789
loo,MMRR-3T7T-2-1,,lh,insula,0.857708
loo,MMRR-3T7T-2-2,,lh,caudalanteriorcingulate,0.583854
loo,MMRR-3T7T-2-2,,lh,caudalmiddlefrontal,0.796390
loo,MMRR-3T7T-2-2,,lh,cuneus,0.861832
loo,MMRR-3T7T-2-2,,lh,entorhinal,0.669512
loo,MMRR-3T7T-2-2,,lh,fusiform,0.742138
loo,MMRR-3T7T-2-2,,lh,inferiorparietal,0.609277
loo,MMRR-3T7T-2-2,,lh,inferiortemporal,0.575103
loo,MMRR-3T7T-2-2,,lh,isthmuscingulate,0.879817
loo,MMRR-3T7T-2-2,,lh,lateraloccipital,0.767983
loo,MMRR-3T7T-2-2,,lh,lateralorbitofrontal,0.851618
loo,MMRR-3T7T-2-2,,lh,lingual,0.864405
loo,MMRR-3T7T-2-2,,lh,medialorbitofrontal,0.740958
loo,MMRR-3T7T-2-2,,lh,middletemporal,0.440665
loo,MMRR-3T7T-2-2,,lh,parahippocampal,0.875594
loo,MMRR-3T7T-2-2,,lh,paracentral,0.832525
loo,MMRR-3T7T-2-2,,lh,parsopercularis,0.739743
loo,MMRR-3T7T-2-2,,lh,parsorbitalis,0.529130
loo,MMRR-3T7T-2-2,,lh,parstriangularis,0.632523
loo,MMRR-3T7T-2-2,,lh,pericalcarine,0.781061
loo,MMRR-3T7T-2-2,,lh,postcentral,0.331463
loo,MMRR-3T7T-2-2,,lh,posteriorcingulate,0.807024
loo,MMRR-3T7T-2-2,,lh,precentral,0.590100
loo,MMRR-3T7T-2-2,,lh,precuneus,0.890272
loo,MMRR-3T7T-2-2,,lh,rostralanteriorcingulate,0.823220
loo,MMRR-3T7T-2-2,,lh,rostralmiddlefrontal,0.878447
loo,MMRR-3T7T-2-2,,lh,superiorfrontal,0.823089
loo,MMRR-3T7T-2-2,,lh,superiorparietal,0.591325
loo,MMRR-3T7T-2-2,,lh,superiortemporal,0.771279
loo,MMRR-3T7T-2-2,,lh,supramarginal,0.656603
loo,MMRR-3T7T-2-2,,lh,transversetemporal,0.741558
loo,MMRR-3T7T-2-2,,lh,insula,0.840687
loo,NKI-RS-22-14,,lh,caudalanteriorcingulate,0.800535
loo,NKI-RS-22-14,,lh,caudalmiddlefrontal,0.909142
loo,NKI-RS-22-14,,lh,cuneus,0.854979
loo,NKI-RS-22-14,,lh,entorhinal,0.743276
loo,NKI-RS-22-14,,lh,fusiform,0.833017
loo,NKI-RS-22-14,,lh,inferiorparietal,0.912558
loo,NKI-RS-22-14,,lh,inferiortemporal,0.798575
loo,NKI-RS-22-14,,lh,isthmuscingulate,0.907875
loo,NKI-RS-22-14,,lh,lateraloccipital,0.879907
loo,NKI-RS-22-14,,lh,lateralorbitofrontal,0.850252
loo,NKI-RS-22-14,,lh,lingual,0.898397
loo,NKI-RS-22-14,,lh,medialorbitofrontal,0.710180
loo,NKI-RS-22-14,,lh,middletemporal,0.835325
loo,NKI-RS-22-14,,lh,parahippocampal,0.857423
loo,NKI-RS-22-14,,lh,paracentral,0.798293
loo,NKI-RS-22-14,,lh,parsopercularis,0.855778
loo,NKI-RS-22-14,,lh,parsorbitalis,0.803828
loo,NKI-RS-22-14,,lh,parstriangularis,0.868333
loo,NKI-RS-22-14,,lh,pericalcarine,0.796472
loo,NKI-RS-22-14,,lh,postcentral,0.881337
loo,NKI-RS-22-14,,lh,posteriorcingulate,0.902841
loo,NKI-RS-22-14,,lh,precentral,0.927034
loo,NKI-RS-22-14,,lh,precuneus,0.906598
loo,NKI-RS-22-14,,lh,rostralanteriorcingulate,0.848776
loo,NKI-RS-22-14,,lh,rostralmiddlefrontal,0.871581
loo,NKI-RS-22-14,,lh,superiorfrontal,0.823833
loo,NKI-RS-22-14,,lh,superiorparietal,0.873162
loo,NKI-RS-22-14,,lh,superiortemporal,0.910575
loo,NKI-RS-22-14,,lh,supramarginal,0.874927
loo,NKI-RS-22-14,,lh,transversetemporal,0.840954
loo,NKI-RS-22-14,,lh,insula,0.795515
loo,NKI-RS-22-18,,lh,caudalanteriorcingulate,0.763449
loo,NKI-RS-22-18,,lh,caudalmiddlefrontal,0.863601
loo,NKI-RS-22-18,,lh,cuneus,0.595769
loo,NKI-RS-22-18,,lh,entorhinal,0.650538
loo,NKI-RS-22-18,,lh,fusiform,0.816318
loo,NKI-RS-22-18,,lh,inferiorparietal,0.917213
loo,NKI-RS-22-18,,lh,inferiortemporal,0.675311
loo,NKI-RS-22-18,,lh,isthmuscingulate,0.872523
loo,NKI-RS-22-18,,lh,lateraloccipital,0.887728
loo,NKI-RS-22-18,,lh,lateralorbitofrontal,0.859474
loo,NKI-RS-22-18,,lh,lingual,0.913338
loo,NKI-RS-22-18,,lh,medialorbitofrontal,0.809330
loo,NKI-RS-22-18,,lh,middletemporal,0.561378
loo,NKI-RS-22-18,,lh,parahippocampal,0.814350
loo,NKI-RS-22-18,,lh,paracentral,0.734948
loo,NKI-RS-22-18,,lh,parsopercularis,0.629002
loo,NKI-RS-22-18,,lh,parsorbitalis,0.778226
loo,NKI-RS-22-18,,lh,parstriangularis,0.820702
loo,NKI-RS-22-18,,lh,pericalcarine,0.855142
loo,NKI-RS-22-18,,lh,postcentral,0.906698
loo,NKI-RS-22-18,,lh,posteriorcingulate,0.787523
loo,NKI-RS-22-18,,lh,precentral,0.874424
loo,NKI-RS-22-18,,lh,precuneus,0.837886
loo,NKI-RS-22-18,,lh,rostralanteriorcingulate,0.828431
loo,NKI-RS-22-18,,lh,rostralmiddlefrontal,0.801078
loo,NKI-RS-22-18,,lh,superiorfrontal,0.794928
loo,NKI-RS-22-18,,lh,superiorparietal,0.862322
loo,NKI-RS-22-18,,lh,superiortemporal,0.799663
loo,NKI-RS-22-18,,lh,supramarginal,0.885853
loo,NKI-RS-22-18,,lh,transversetemporal,0.876906
loo,NKI-RS-22-18,,lh,insula,0.792574
loo,NKI-RS-22-2,,lh,caudalanteriorcingulate,0.734378
loo,NKI-RS-22-2,,lh,caudalmiddlefrontal,0.895627
loo,NKI-RS-22-2,,lh,cuneus,0.850159
loo,NKI-RS-22-2,,lh,entorhinal,0.850107
loo,NKI-RS-22-2,,lh,fusiform,0.836043
loo,NKI-RS-22-2,,lh,inferiorparietal,0.902117
loo,NKI-RS-22-2,,lh,inferiortemporal,0.784738
loo,NKI-RS-22-2,,lh,isthmuscingulate,0.830482
loo,NKI-RS-22-2,,lh,lateraloccipital,0.847386
loo,NKI-RS-22-2,,lh,lateralorbitofrontal,0.820184
loo,NKI-RS-22-2,,lh,lingual,0.902151
loo,NKI-RS-22-2,,lh,medialorbitofrontal,0.888830
loo,NKI-RS-22-2,,lh,middletemporal,0.847155
loo,NKI-RS-22-2,,lh,parahippocampal,0.913295
loo,NKI-RS-22-2,,lh,paracentral,0.854717
loo,NKI-RS-22-2,,lh,parsopercularis,0.780061
loo,NKI-RS-22-2,,lh,parsorbitalis,0.463614
loo,NKI-RS-22-2,,lh,parstriangularis,0.600259
loo,NKI-RS-22-2,,lh,pericalcarine,0.866416
loo,NKI-RS-22-2,,lh,postcentral,0.877684
loo,NKI-RS-22-2,,lh,posteriorcingulate,0.857271
loo,NKI-RS-22-2,,lh,precentral,0.939718
loo,NKI-RS-22-2,,lh,precuneus,0.900277
loo,NKI-RS-22-2,,lh,rostralanteriorcingulate,0.888844
loo,NKI-RS-22-2,,lh,rostralmiddlefrontal,0.837715
loo,NKI-RS-22-2,,lh,superiorfrontal,0.807539
loo,NKI-RS-22-2,,lh,superiorparietal,0.876574
loo,NKI-RS-22-2,,lh,superiortemporal,0.881813
loo,NKI-RS-22-2,,lh,supramarginal,0.886491
loo,NKI-RS-22-2,,lh,transversetemporal,0.860061
loo,NKI-RS-22-2,,lh,insula,0.882300
loo,NKI-RS-22-3,,lh,caudalanteriorcingulate,0.705295
loo,NKI-RS-22-3,,lh,caudalmiddlefrontal,0.735261
loo,NKI-RS-22-3,,lh,cuneus,0.830009
loo,NKI-RS-22-3,,lh,entorhinal,0.875653
loo,NKI-RS-22-3,,lh,fusiform,0.889490
loo,NKI-RS-22-3,,lh,inferiorparietal,0.896675
loo,NKI-RS-22-3,,lh,inferiortemporal,0.885103
loo,NKI-RS-22-3,,lh,isthmuscingulate,0.911111
loo,NKI-RS-22-3,,lh,lateraloccipital,0.922047
loo,NKI-RS-22-3,,lh,lateralorbitofrontal,0.890868
loo,NKI-RS-22-3,,lh,lingual,0.875316
loo,NKI-RS-22-3,,lh,medialorbitofrontal,0.788732
loo,NKI-RS-22-3,,lh,middletemporal,0.873120
loo,NKI-RS-22-3,,lh,parahippocampal,0.888692
loo,NKI-RS-22-3,,lh,paracentral,0.778172
loo,NKI-RS-22-3,,lh,parsopercularis,0.747644
loo,NKI-RS-22-3,,lh,parsorbitalis,0.839517
loo,NKI-RS-22-3,,lh,parstriangularis,0.578825
loo,NKI-RS-22-3,,lh,pericalcarine,0.748174
loo,NKI-RS-22-3,,lh,postcentral,0.890176
loo,NKI-RS-22-3,,lh,posteriorcingulate,0.843175
loo,NKI-RS-22-3,,lh,precentral,0.908199
loo,NKI-RS-22-3,,lh,precuneus,0.914040
loo,NKI-RS-22-3,,lh,rostralanteriorcingulate,0.756121
loo,NKI-RS-22-3,,lh,rostralmiddlefrontal,0.831682
loo,NKI-RS-22-3,,lh,superiorfrontal,0.793853
loo,NKI-RS-22-3,,lh,superiorparietal,0.886348
loo,NKI-RS-22-3,,lh,superiortemporal,0.902015
loo,NKI-RS-22-3,,lh,supramarginal,0.897303
loo,NKI-RS-22-3,,lh,transversetemporal,0.789443
loo,NKI-RS-22-3,,lh,insula,0.862406
loo,NKI-TRT-20-10,,lh,caudalanteriorcingulate,0.723703
loo,NKI-TRT-20-10,,lh,caudalmiddlefrontal,0.899605
loo,NKI-TRT-20-10,,lh,cuneus,0.849976
loo,NKI-TRT-20-10,,lh,entorhinal,0.716638
loo,NKI-TRT-20-10,,lh,fusiform,0.860481
loo,NKI-TRT-20-10,,lh,inferiorparietal,0.876606
loo,NKI-TRT-20-10,,lh,inferiortemporal,0.867120
loo,NKI-TRT-20-10,,lh,isthmuscingulate,0.904246
loo,NKI-TRT-20-10,,lh,lateraloccipital,0.856341
loo,NKI-TRT-20-10,,lh,lateralorbitofrontal,0.881781
loo,NKI-TRT-20-10,,lh,lingual,0.905594
loo,NKI-TRT-20-10,,lh,medialorbitofrontal,0.913295
loo,NKI-TRT-20-10,,lh,middletemporal,0.879764
loo,NKI-TRT-20-10,,lh,parahippocampal,0.894834
loo,NKI-TRT-20-10,,lh,paracentral,0.883854
loo,NKI-TRT-20-10,,lh,parsopercularis,0.767449
loo,NKI-TRT-20-10,,lh,parsorbitalis,0.726848
loo,NKI-TRT-20-10,,lh,parstriangularis,0.760274
loo,NKI-TRT-20-10,,lh,pericalcarine,0.878498
loo,NKI-TRT-20-10,,lh,postcentral,0.918894
loo,NKI-TRT-20-10,,lh,posteriorcingulate,0.887502
loo,NKI-TRT-20-10,,lh,precentral,0.921757
loo,NKI-TRT-20-10,,lh,precuneus,0.889962
loo,NKI-TRT-20-10,,lh,rostralanteriorcingulate,0.899262
loo,NKI-TRT-20-10,,lh,rostralmiddlefrontal,0.919521
loo,NKI-TRT-20-10,,lh,superiorfrontal,0.904050
loo,NKI-TRT-20-10,,lh,superiorparietal,0.841596
loo,NKI-TRT-20-10,,lh,superiortemporal,0.903416
loo,NKI-TRT-20-10,,lh,supramarginal,0.889561
loo,NKI-TRT-20-10,,lh,transversetemporal,0.828585
loo,NKI-TRT-20-10,,lh,insula,0.873388
loo,NKI-TRT-20-14,,lh,caudalanteriorcingulate,0.833655
loo,NKI-TRT-20-14,,lh,caudalmiddlefrontal,0.860274
loo,NKI-TRT-20-14,,lh,cuneus,0.845356
loo,NKI-TRT-20-14,,lh,entorhinal,0.700379
loo,NKI-TRT-20-14,,lh,fusiform,0.836242
loo,NKI-TRT-20-14,,lh,inferiorparietal,0.916947
loo,NKI-TRT-20-14,,lh,inferiortemporal,0.840456
loo,NKI-TRT-20-14,,lh,isthmuscingulate,0.872168
loo,NKI-TRT-20-14,,lh,lateraloccipital,0.897664
loo,NKI-TRT-20-14,,lh,lateralorbitofrontal,0.903867
loo,NKI-TRT-20-14,,lh,lingual,0.911422
loo,NKI-TRT-20-14,,lh,medialorbitofrontal,0.861961
loo,NKI-TRT-20-14,,lh,middletemporal,0.861474
loo,NKI-TRT-20-14,,lh,parahippocampal,0.905886
loo,NKI-TRT-20-14,,lh,paracentral,0.829651
loo,NKI-TRT-20-14,,lh,parsopercularis,0.846508
loo,NKI-TRT-20-14,,lh,parsorbitalis,0.871551
loo,NKI-TRT-20-14,,lh,parstriangularis,0.886341
loo,NKI-TRT-20-14,,lh,pericalcarine,0.795662
loo,NKI-TRT-20-14,,lh,postcentral,0.909956
loo,NKI-TRT-20-14,,lh,posteriorcingulate,0.889180
loo,NKI-TRT-20-14,,lh,precentral,0.928208
loo,NKI-TRT-20-14,,lh,precuneus,0.919019
loo,NKI-TRT-20-14,,lh,rostralanteriorcingulate,0.873843
loo,NKI-TRT-20-14,,lh,rostralmiddlefrontal,0.851761
loo,NKI-TRT-20-14,,lh,superiorfrontal,0.867156
loo,NKI-TRT-20-14,,lh,superiorparietal,0.873420
loo,NKI-TRT-20-14,,lh,superiortemporal,0.917888
loo,NKI-TRT-20-14,,lh,supramarginal,0.923296
loo,NKI-TRT-20-14,,lh,transversetemporal,0.840566
loo,NKI-TRT-20-14,,lh,insula,0.868497
